id,image_url,wearing_occasion,style_silhouette,season,relative_path,relative_path
13689684,https://asset1.ruecdn.com/images/product/131115/1311156589_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13689684.jpg,images/shoes/13689684.jpg
13689740,https://asset1.ruecdn.com/images/product/131312/1313125826_RLLDTH_1.jpg,Day-Party,Loafers,Fall,images/shoes/13689740.jpg,images/shoes/13689740.jpg
13689784,https://asset1.ruecdn.com/images/product/131312/1313125827_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13689784.jpg,images/shoes/13689784.jpg
13689832,https://asset1.ruecdn.com/images/product/131151/1311519052_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13689832.jpg,images/shoes/13689832.jpg
13689845,https://asset1.ruecdn.com/images/product/131312/1313129240_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13689845.jpg,images/shoes/13689845.jpg
13689932,https://asset1.ruecdn.com/images/product/131312/1313125821_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13689932.jpg,images/shoes/13689932.jpg
13689935,https://asset1.ruecdn.com/images/product/131160/1311606592_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13689935.jpg,images/shoes/13689935.jpg
13689992,https://asset1.ruecdn.com/images/product/131312/1313125840_RLLDTH_1.jpg,Casual,Motorcycle-Boots,Fall,images/shoes/13689992.jpg,images/shoes/13689992.jpg
13690050,https://asset1.ruecdn.com/images/product/131312/1313125832_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13690050.jpg,images/shoes/13690050.jpg
13690374,https://asset1.ruecdn.com/images/product/131369/1313698779_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13690374.jpg,images/shoes/13690374.jpg
13690382,https://asset1.ruecdn.com/images/product/131312/1313125824_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13690382.jpg,images/shoes/13690382.jpg
13690485,https://asset1.ruecdn.com/images/product/131312/1313125822_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13690485.jpg,images/shoes/13690485.jpg
13690489,https://asset1.ruecdn.com/images/product/131145/1311457347_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13690489.jpg,images/shoes/13690489.jpg
13690493,https://asset1.ruecdn.com/images/product/131392/1313923680_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13690493.jpg,images/shoes/13690493.jpg
13690494,https://asset1.ruecdn.com/images/product/131313/1313134135_RLLDTH_1.jpg,Party,Boots,Fall,images/shoes/13690494.jpg,images/shoes/13690494.jpg
13690516,https://asset1.ruecdn.com/images/product/131111/1311119341_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13690516.jpg,images/shoes/13690516.jpg
13690640,https://asset1.ruecdn.com/images/product/131334/1313349404_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13690640.jpg,images/shoes/13690640.jpg
13690724,https://asset1.ruecdn.com/images/product/131311/1313114186_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13690724.jpg,images/shoes/13690724.jpg
13690726,https://asset1.ruecdn.com/images/product/131308/1313087985_RLLDTH_1.jpg,Day-Party,Mules,Fall,images/shoes/13690726.jpg,images/shoes/13690726.jpg
13690769,https://asset1.ruecdn.com/images/product/131374/1313743738_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13690769.jpg,images/shoes/13690769.jpg
13690798,https://asset1.ruecdn.com/images/product/131312/1313129232_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13690798.jpg,images/shoes/13690798.jpg
13690815,https://asset1.ruecdn.com/images/product/131310/1313105871_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13690815.jpg,images/shoes/13690815.jpg
13690832,https://asset1.ruecdn.com/images/product/131112/1311120357_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13690832.jpg,images/shoes/13690832.jpg
13690846,https://asset1.ruecdn.com/images/product/131112/1311126006_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13690846.jpg,images/shoes/13690846.jpg
13690861,https://asset1.ruecdn.com/images/product/131310/1313105870_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13690861.jpg,images/shoes/13690861.jpg
13690924,https://asset1.ruecdn.com/images/product/131310/1313103520_RLLDTH_1.jpg,Casual,Booties,Fall,images/shoes/13690924.jpg,images/shoes/13690924.jpg
13691007,https://asset1.ruecdn.com/images/product/131392/1313923662_RLLDTH_1.jpg,Formal,Loafers,Fall,images/shoes/13691007.jpg,images/shoes/13691007.jpg
13691021,https://asset1.ruecdn.com/images/product/131310/1313105656_RLLDTH_1.jpg,Work,Mules,Fall,images/shoes/13691021.jpg,images/shoes/13691021.jpg
13691130,https://asset1.ruecdn.com/images/product/131311/1313114691_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13691130.jpg,images/shoes/13691130.jpg
13691260,https://asset1.ruecdn.com/images/product/131133/1311336151_RLLDTH_1.jpg,Casual,Riding-Boots,Fall,images/shoes/13691260.jpg,images/shoes/13691260.jpg
13691275,https://asset1.ruecdn.com/images/product/131112/1311126002_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13691275.jpg,images/shoes/13691275.jpg
13691334,https://asset1.ruecdn.com/images/product/131369/1313698712_RLLDTH_1.jpg,Outdoor_Activity,Chelsea-Boots,Fall,images/shoes/13691334.jpg,images/shoes/13691334.jpg
13691396,https://asset1.ruecdn.com/images/product/131302/1313022445_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13691396.jpg,images/shoes/13691396.jpg
13691590,https://asset1.ruecdn.com/images/product/131312/1313129228_RLLDTH_1.jpg,Indoor,Slippers,Cold_Weather-Vacation,images/shoes/13691590.jpg,images/shoes/13691590.jpg
13691592,https://asset1.ruecdn.com/images/product/131310/1313103376_RLLDTH_1.jpg,Day-Party,Espadrilles,Tropical-Vacation,images/shoes/13691592.jpg,images/shoes/13691592.jpg
13691608,https://asset1.ruecdn.com/images/product/131386/1313861268_RLLDTH_1.jpg,Casual,Chelsea-Boots,Cold_Weather-Vacation,images/shoes/13691608.jpg,images/shoes/13691608.jpg
13691730,https://asset1.ruecdn.com/images/product/131308/1313087984_RLLDTH_1.jpg,Pool/Spa,Sandals,Tropical-Vacation,images/shoes/13691730.jpg,images/shoes/13691730.jpg
13691732,https://asset1.ruecdn.com/images/product/131112/1311126001_RLLDTH_1.jpg,Casual,Riding-Boots,Fall,images/shoes/13691732.jpg,images/shoes/13691732.jpg
13691738,https://asset1.ruecdn.com/images/product/131312/1313125823_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13691738.jpg,images/shoes/13691738.jpg
13691755,https://asset1.ruecdn.com/images/product/131344/1313447232_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13691755.jpg,images/shoes/13691755.jpg
13691817,https://asset1.ruecdn.com/images/product/131331/1313318588_RLLDTH_1.jpg,Day-Party,Loafers,Fall,images/shoes/13691817.jpg,images/shoes/13691817.jpg
13691823,https://asset1.ruecdn.com/images/product/131310/1313103374_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13691823.jpg,images/shoes/13691823.jpg
13691936,https://asset1.ruecdn.com/images/product/131309/1313099677_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13691936.jpg,images/shoes/13691936.jpg
13691998,https://asset1.ruecdn.com/images/product/131111/1311119343_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13691998.jpg,images/shoes/13691998.jpg
13692135,https://asset1.ruecdn.com/images/product/131112/1311126003_RLLDTH_1.jpg,Casual,Riding-Boots,Fall,images/shoes/13692135.jpg,images/shoes/13692135.jpg
13692372,https://asset1.ruecdn.com/images/product/131111/1311119346_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13692372.jpg,images/shoes/13692372.jpg
13692428,https://asset1.ruecdn.com/images/product/131112/1311128222_RLLDTH_1.jpg,Casual,Combat-Boots,Fall,images/shoes/13692428.jpg,images/shoes/13692428.jpg
13692474,https://asset1.ruecdn.com/images/product/131311/1313116083_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13692474.jpg,images/shoes/13692474.jpg
13692519,https://asset1.ruecdn.com/images/product/131195/1311951081_RLLDTH_1.jpg,Casual,Winter-Boots,Fall,images/shoes/13692519.jpg,images/shoes/13692519.jpg
13692530,https://asset1.ruecdn.com/images/product/131112/1311120360_RLLDTH_1.jpg,Day-Party,Motorcycle-Boots,Fall,images/shoes/13692530.jpg,images/shoes/13692530.jpg
13692539,https://asset1.ruecdn.com/images/product/131197/1311974163_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13692539.jpg,images/shoes/13692539.jpg
13692575,https://asset1.ruecdn.com/images/product/131112/1311125893_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13692575.jpg,images/shoes/13692575.jpg
13692577,https://asset1.ruecdn.com/images/product/131170/1311704824_RLLDTH_1.jpg,Casual,Combat-Boots,Fall,images/shoes/13692577.jpg,images/shoes/13692577.jpg
13692620,https://asset1.ruecdn.com/images/product/131112/1311125901_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13692620.jpg,images/shoes/13692620.jpg
13692719,https://asset1.ruecdn.com/images/product/131112/1311125898_RLLDTH_1.jpg,Casual,Boots,Cold_Weather-Vacation,images/shoes/13692719.jpg,images/shoes/13692719.jpg
13692738,https://asset1.ruecdn.com/images/product/131112/1311125902_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13692738.jpg,images/shoes/13692738.jpg
13692769,https://asset1.ruecdn.com/images/product/131112/1311120350_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13692769.jpg,images/shoes/13692769.jpg
13692830,https://asset1.ruecdn.com/images/product/121109/1211098307_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13692830.jpg,images/shoes/13692830.jpg
13692873,https://asset1.ruecdn.com/images/product/131311/1313116082_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13692873.jpg,images/shoes/13692873.jpg
13692889,https://asset1.ruecdn.com/images/product/131112/1311125894_RLLDTH_1.jpg,Casual,Winter-Boots,Fall,images/shoes/13692889.jpg,images/shoes/13692889.jpg
13693045,https://asset1.ruecdn.com/images/product/131112/1311125897_RLLDTH_1.jpg,Casual,Winter-Boots,Cold_Weather-Vacation,images/shoes/13693045.jpg,images/shoes/13693045.jpg
13693122,https://asset1.ruecdn.com/images/product/131112/1311125895_RLLDTH_1.jpg,Casual,Winter-Boots,Fall,images/shoes/13693122.jpg,images/shoes/13693122.jpg
13693130,https://asset1.ruecdn.com/images/product/131310/1313103126_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13693130.jpg,images/shoes/13693130.jpg
13693140,https://asset1.ruecdn.com/images/product/131112/1311120356_RLLDTH_1.jpg,Day-Party,Motorcycle-Boots,Fall,images/shoes/13693140.jpg,images/shoes/13693140.jpg
13693142,https://asset1.ruecdn.com/images/product/131112/1311120355_RLLDTH_1.jpg,Day-Party,Motorcycle-Boots,Fall,images/shoes/13693142.jpg,images/shoes/13693142.jpg
13693143,https://asset1.ruecdn.com/images/product/131211/1312115441_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13693143.jpg,images/shoes/13693143.jpg
13693417,https://asset1.ruecdn.com/images/product/131314/1313146255_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13693417.jpg,images/shoes/13693417.jpg
13693578,https://asset1.ruecdn.com/images/product/131112/1311125899_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13693578.jpg,images/shoes/13693578.jpg
13693699,https://asset1.ruecdn.com/images/product/131311/1313118010_RLLDTH_1.jpg,Casual,Sandals,Tropical-Vacation,images/shoes/13693699.jpg,images/shoes/13693699.jpg
13693733,https://asset1.ruecdn.com/images/product/131112/1311120353_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13693733.jpg,images/shoes/13693733.jpg
13694139,https://asset1.ruecdn.com/images/product/131314/1313146254_RLLDTH_1.jpg,Day-Party,Combat-Boots,Fall,images/shoes/13694139.jpg,images/shoes/13694139.jpg
13694240,https://asset1.ruecdn.com/images/product/131313/1313132102_RLLDTH_1.jpg,Party,Booties,Fall,images/shoes/13694240.jpg,images/shoes/13694240.jpg
13694493,https://asset1.ruecdn.com/images/product/131314/1313146257_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13694493.jpg,images/shoes/13694493.jpg
13694555,https://asset1.ruecdn.com/images/product/131112/1311125888_RLLDTH_1.jpg,Casual,Winter-Boots,Fall,images/shoes/13694555.jpg,images/shoes/13694555.jpg
13695499,https://asset1.ruecdn.com/images/product/131313/1313133862_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13695499.jpg,images/shoes/13695499.jpg
13700865,https://asset1.ruecdn.com/images/product/131313/1313138499_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13700865.jpg,images/shoes/13700865.jpg
13701021,https://asset1.ruecdn.com/images/product/131313/1313138497_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13701021.jpg,images/shoes/13701021.jpg
13701273,https://asset1.ruecdn.com/images/product/131313/1313138498_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13701273.jpg,images/shoes/13701273.jpg
13701289,https://asset1.ruecdn.com/images/product/131313/1313138501_RLLDTH_1.jpg,Cocktail,Booties,Fall,images/shoes/13701289.jpg,images/shoes/13701289.jpg
13704651,https://asset1.ruecdn.com/images/product/131352/1313520096_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13704651.jpg,images/shoes/13704651.jpg
13704672,https://asset1.ruecdn.com/images/product/131307/1313071187_RLLDTH_1.jpg,Indoor,Mules,Fall,images/shoes/13704672.jpg,images/shoes/13704672.jpg
13704695,https://asset1.ruecdn.com/images/product/131307/1313071246_RLLDTH_1.jpg,Outdoor-Slipper,Winter-Boots,Fall,images/shoes/13704695.jpg,images/shoes/13704695.jpg
13704730,https://asset1.ruecdn.com/images/product/131307/1313071178_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13704730.jpg,images/shoes/13704730.jpg
13704776,https://asset1.ruecdn.com/images/product/131307/1313071179_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13704776.jpg,images/shoes/13704776.jpg
13704780,https://asset1.ruecdn.com/images/product/131374/1313748660_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13704780.jpg,images/shoes/13704780.jpg
13704794,https://asset1.ruecdn.com/images/product/131307/1313071191_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13704794.jpg,images/shoes/13704794.jpg
13704814,https://asset1.ruecdn.com/images/product/131307/1313071226_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13704814.jpg,images/shoes/13704814.jpg
13704818,https://asset1.ruecdn.com/images/product/131310/1313105660_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13704818.jpg,images/shoes/13704818.jpg
13704856,https://asset1.ruecdn.com/images/product/131307/1313071239_RLLDTH_1.jpg,Casual,Combat-Boots,Fall,images/shoes/13704856.jpg,images/shoes/13704856.jpg
13704943,https://asset1.ruecdn.com/images/product/131361/1313612395_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13704943.jpg,images/shoes/13704943.jpg
13704981,https://asset1.ruecdn.com/images/product/131324/1313241496_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13704981.jpg,images/shoes/13704981.jpg
13705003,https://asset1.ruecdn.com/images/product/131307/1313071248_RLLDTH_1.jpg,Outdoor-Slipper,Winter-Boots,Fall,images/shoes/13705003.jpg,images/shoes/13705003.jpg
13705064,https://asset1.ruecdn.com/images/product/131307/1313071242_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13705064.jpg,images/shoes/13705064.jpg
13705077,https://asset1.ruecdn.com/images/product/131307/1313071253_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13705077.jpg,images/shoes/13705077.jpg
13705119,https://asset1.ruecdn.com/images/product/131307/1313071177_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13705119.jpg,images/shoes/13705119.jpg
13705140,https://asset1.ruecdn.com/images/product/131307/1313071173_RLLDTH_1.jpg,Casual,Riding-Boots,Fall,images/shoes/13705140.jpg,images/shoes/13705140.jpg
13705166,https://asset1.ruecdn.com/images/product/131301/1313010244_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13705166.jpg,images/shoes/13705166.jpg
13705258,https://asset1.ruecdn.com/images/product/131307/1313071237_RLLDTH_1.jpg,Outdoor_Activity,Hiking-Boots,Fall,images/shoes/13705258.jpg,images/shoes/13705258.jpg
13705277,https://asset1.ruecdn.com/images/product/131307/1313071227_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13705277.jpg,images/shoes/13705277.jpg
13705297,https://asset1.ruecdn.com/images/product/131307/1313071194_RLLDTH_1.jpg,Day-Party,Loafers,Fall,images/shoes/13705297.jpg,images/shoes/13705297.jpg
13705313,https://asset1.ruecdn.com/images/product/131307/1313071195_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13705313.jpg,images/shoes/13705313.jpg
13705336,https://asset1.ruecdn.com/images/product/131373/1313732193_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13705336.jpg,images/shoes/13705336.jpg
13705352,https://asset1.ruecdn.com/images/product/131307/1313071250_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13705352.jpg,images/shoes/13705352.jpg
13705353,https://asset1.ruecdn.com/images/product/131307/1313071181_RLLDTH_1.jpg,Casual,Mules,Fall,images/shoes/13705353.jpg,images/shoes/13705353.jpg
13705439,https://asset1.ruecdn.com/images/product/131373/1313731568_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13705439.jpg,images/shoes/13705439.jpg
13705511,https://asset1.ruecdn.com/images/product/131307/1313071197_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13705511.jpg,images/shoes/13705511.jpg
13705576,https://asset1.ruecdn.com/images/product/131307/1313071244_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13705576.jpg,images/shoes/13705576.jpg
13705598,https://asset1.ruecdn.com/images/product/131310/1313105661_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13705598.jpg,images/shoes/13705598.jpg
13705641,https://asset1.ruecdn.com/images/product/131307/1313071176_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13705641.jpg,images/shoes/13705641.jpg
13705693,https://asset1.ruecdn.com/images/product/131307/1313071230_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13705693.jpg,images/shoes/13705693.jpg
13705710,https://asset1.ruecdn.com/images/product/131307/1313071245_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13705710.jpg,images/shoes/13705710.jpg
13705713,https://asset1.ruecdn.com/images/product/131307/1313071198_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13705713.jpg,images/shoes/13705713.jpg
13705736,https://asset1.ruecdn.com/images/product/131307/1313071182_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13705736.jpg,images/shoes/13705736.jpg
13705749,https://asset1.ruecdn.com/images/product/131307/1313071205_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13705749.jpg,images/shoes/13705749.jpg
13705791,https://asset1.ruecdn.com/images/product/131307/1313071186_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13705791.jpg,images/shoes/13705791.jpg
13705834,https://asset1.ruecdn.com/images/product/131307/1313071169_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13705834.jpg,images/shoes/13705834.jpg
13705846,https://asset1.ruecdn.com/images/product/131307/1313071249_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13705846.jpg,images/shoes/13705846.jpg
13706170,https://asset1.ruecdn.com/images/product/131112/1311129377_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13706170.jpg,images/shoes/13706170.jpg
13706174,https://asset1.ruecdn.com/images/product/131113/1311135873_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13706174.jpg,images/shoes/13706174.jpg
13706211,https://asset1.ruecdn.com/images/product/131113/1311135870_RLLDTH_1.jpg,Casual,High-Top-Sneakers,Fall,images/shoes/13706211.jpg,images/shoes/13706211.jpg
13706227,https://asset1.ruecdn.com/images/product/131112/1311129378_RLLDTH_1.jpg,Casual,Moccasin,Fall,images/shoes/13706227.jpg,images/shoes/13706227.jpg
13706291,https://asset1.ruecdn.com/images/product/131313/1313139539_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13706291.jpg,images/shoes/13706291.jpg
13706348,https://asset1.ruecdn.com/images/product/131143/1311436146_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13706348.jpg,images/shoes/13706348.jpg
13706393,https://asset1.ruecdn.com/images/product/131112/1311129371_RLLDTH_1.jpg,Outdoor_Activity,Boots,Fall,images/shoes/13706393.jpg,images/shoes/13706393.jpg
13706485,https://asset1.ruecdn.com/images/product/131112/1311129376_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13706485.jpg,images/shoes/13706485.jpg
13706573,https://asset1.ruecdn.com/images/product/131121/1311211867_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13706573.jpg,images/shoes/13706573.jpg
13706579,https://asset1.ruecdn.com/images/product/131313/1313139538_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13706579.jpg,images/shoes/13706579.jpg
13706684,https://asset1.ruecdn.com/images/product/131349/1313491774_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13706684.jpg,images/shoes/13706684.jpg
13706738,https://asset1.ruecdn.com/images/product/131112/1311129387_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13706738.jpg,images/shoes/13706738.jpg
13706761,https://asset1.ruecdn.com/images/product/131112/1311129382_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13706761.jpg,images/shoes/13706761.jpg
13706784,https://asset1.ruecdn.com/images/product/131112/1311129374_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13706784.jpg,images/shoes/13706784.jpg
13706791,https://asset1.ruecdn.com/images/product/131112/1311129385_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13706791.jpg,images/shoes/13706791.jpg
13707020,https://asset1.ruecdn.com/images/product/131112/1311129362_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13707020.jpg,images/shoes/13707020.jpg
13707029,https://asset1.ruecdn.com/images/product/131112/1311129357_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13707029.jpg,images/shoes/13707029.jpg
13707102,https://asset1.ruecdn.com/images/product/131112/1311129383_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13707102.jpg,images/shoes/13707102.jpg
13707129,https://asset1.ruecdn.com/images/product/131112/1311129379_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13707129.jpg,images/shoes/13707129.jpg
13707136,https://asset1.ruecdn.com/images/product/131113/1311135874_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13707136.jpg,images/shoes/13707136.jpg
13707142,https://asset1.ruecdn.com/images/product/131112/1311129361_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13707142.jpg,images/shoes/13707142.jpg
13707160,https://asset1.ruecdn.com/images/product/131112/1311129370_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/13707160.jpg,images/shoes/13707160.jpg
13707162,https://asset1.ruecdn.com/images/product/131112/1311129384_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13707162.jpg,images/shoes/13707162.jpg
13707221,https://asset1.ruecdn.com/images/product/131313/1313139380_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13707221.jpg,images/shoes/13707221.jpg
13707223,https://asset1.ruecdn.com/images/product/131112/1311129360_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13707223.jpg,images/shoes/13707223.jpg
13707230,https://asset1.ruecdn.com/images/product/131112/1311129359_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13707230.jpg,images/shoes/13707230.jpg
13707299,https://asset1.ruecdn.com/images/product/131112/1311129388_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13707299.jpg,images/shoes/13707299.jpg
13707378,https://asset1.ruecdn.com/images/product/131144/1311442774_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13707378.jpg,images/shoes/13707378.jpg
13707381,https://asset1.ruecdn.com/images/product/131313/1313139545_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13707381.jpg,images/shoes/13707381.jpg
13707513,https://asset1.ruecdn.com/images/product/131314/1313146534_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13707513.jpg,images/shoes/13707513.jpg
13707514,https://asset1.ruecdn.com/images/product/131313/1313138500_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13707514.jpg,images/shoes/13707514.jpg
13707515,https://asset1.ruecdn.com/images/product/131130/1311304488_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13707515.jpg,images/shoes/13707515.jpg
13707553,https://asset1.ruecdn.com/images/product/131314/1313146532_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13707553.jpg,images/shoes/13707553.jpg
13707568,https://asset1.ruecdn.com/images/product/131371/1313714801_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13707568.jpg,images/shoes/13707568.jpg
13707726,https://asset1.ruecdn.com/images/product/131313/1313137646_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13707726.jpg,images/shoes/13707726.jpg
13707865,https://asset1.ruecdn.com/images/product/131174/1311746682_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13707865.jpg,images/shoes/13707865.jpg
13707871,https://asset1.ruecdn.com/images/product/131314/1313145997_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13707871.jpg,images/shoes/13707871.jpg
13707898,https://asset1.ruecdn.com/images/product/131343/1313436728_RLLDTH_1.jpg,Casual,Combat-Boots,Fall,images/shoes/13707898.jpg,images/shoes/13707898.jpg
13707906,https://asset1.ruecdn.com/images/product/131112/1311125749_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13707906.jpg,images/shoes/13707906.jpg
13707970,https://asset1.ruecdn.com/images/product/131314/1313145974_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13707970.jpg,images/shoes/13707970.jpg
13707977,https://asset1.ruecdn.com/images/product/131313/1313138490_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13707977.jpg,images/shoes/13707977.jpg
13707999,https://asset1.ruecdn.com/images/product/131314/1313145994_RLLDTH_1.jpg,Cocktail,Booties,Fall,images/shoes/13707999.jpg,images/shoes/13707999.jpg
13708019,https://asset1.ruecdn.com/images/product/131314/1313145993_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13708019.jpg,images/shoes/13708019.jpg
13708046,https://asset1.ruecdn.com/images/product/131313/1313138492_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13708046.jpg,images/shoes/13708046.jpg
